股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
338,2024-10-28,301.76587702,307.5819725,307.5819725,300.42370114,101393111.0,1384545453.69,2.3686158401184354,5.368703519999997,2.0404,1.7765
338,2024-10-29,308.25306044,300.20000516,309.59523632,299.7526132,96825657.0,1314111304.17,3.200000000000013,-7.381967340000017,1.9485,-2.4
338,2024-10-30,298.85782928,301.76587702,302.88435692,297.96304536,69905173.0,940388936.35,1.6393442622950796,1.5658718600000157,1.4068,0.5216
338,2024-10-31,302.21326898,298.6341333,302.88435692,296.84456546,112205615.0,1502645354.76,2.0014825796886595,-3.131743720000032,2.258,-1.0378
338,2024-11-01,298.85782928,301.09478908,304.67392476,297.5156534,109503655.0,1480072844.03,2.3970037453183384,2.4606557800000246,2.2037,0.824
338,2024-11-04,301.09478908,301.76587702,304.89762074,298.6341333,97325372.0,1308466970.63,2.0802377414561684,0.6710879400000067,1.9586,0.2229
338,2024-11-05,301.09478908,308.47675642,310.71371622,298.18674134,156498236.0,2134415872.77,4.151223128243128,6.71087940000001,3.1494,2.2239
338,2024-11-06,308.7004524,308.25306044,312.0558921,306.01610064,135454365.0,1870899666.29,1.9579405366207403,-0.2236959800000022,2.7259,-0.0725
338,2024-11-07,306.4634926,319.66155542,319.66155542,304.45022878,173524780.0,2441510155.28,4.9346879535558905,11.40849498,3.492,3.701
338,2024-11-08,322.34590718,316.30611572,324.359171,314.2928519,142016369.0,2020790872.02,3.149055283414971,-3.3554397000000336,2.858,-1.0497
338,2024-11-11,314.2928519,317.6482916,317.87198758,310.04262828,121622495.0,1709531109.83,2.4752475247524823,1.3421758800000134,2.4475,0.4243
338,2024-11-12,317.42459562,313.62176396,324.13547502,312.0558921,136642045.0,1942487853.34,3.802816901408453,-4.026527639999983,2.7498,-1.2676
338,2024-11-13,310.71371622,310.9374122,313.62176396,307.35827652,107298697.0,1488263325.86,1.997146932952926,-2.684351760000027,2.1593,-0.8559
338,2024-11-14,310.04262828,302.88435692,312.50328406,302.88435692,93185757.0,1279529436.71,3.0935251798561096,-8.053055279999967,1.8753,-2.5899
338,2024-11-15,302.43696496,311.16110818,314.2928519,301.989573,141867195.0,1967258817.35,4.062038404726739,8.276751259999969,2.855,2.7326
338,2024-11-18,312.72698004,306.91088456,315.18763582,304.45022878,106078883.0,1470514026.05,3.450754852624028,-4.250223619999986,2.1347,-1.3659
338,2024-11-19,306.91088456,310.26632426,310.26632426,303.77914084,91136484.0,1251841496.77,2.11370262390669,3.3554396999999767,1.834,1.0933
338,2024-11-20,308.92414838,311.16110818,311.60850014,307.35827652,79198387.0,1095857225.87,1.3698630136986256,0.894783920000009,1.5938,0.2884
338,2024-11-21,309.37154034,315.18763582,318.09568356,308.92414838,131109752.0,1848999989.71,2.9475197699496696,4.02652764000004,2.6385,1.294
338,2024-11-22,315.18763582,302.21326898,315.18763582,301.989573,110161951.0,1517713752.86,4.187366926898515,-12.974366840000016,2.2169,-4.1164
338,2024-11-25,302.21326898,299.52891722,304.67392476,297.73934938,89133290.0,1195993173.75,2.294596595114715,-2.684351760000027,1.7937,-0.8882
338,2024-11-26,298.6341333,293.0417338,298.85782928,292.81803782,83355686.0,1099445657.24,2.016430171769979,-6.487183420000008,1.6775,-2.1658
338,2024-11-27,291.9232539,297.06826144,297.06826144,290.13368606,57092408.0,749796220.9,2.366412213740462,4.02652764000004,1.1489,1.374
338,2024-11-28,297.5156534,295.05499762,298.41043732,294.1602137,44179340.0,583497002.03,1.4307228915662793,-2.01326382000002,0.8891,-0.6777
338,2024-11-29,294.60760566,300.20000516,301.76587702,294.1602137,90828684.0,1212261089.8,2.5777103866565643,5.145007539999995,1.8278,1.7437
338,2024-12-02,299.30522124,304.89762074,305.56870868,298.41043732,67279156.0,909746383.61,2.384500745156469,4.69761557999999,1.3539,1.5648
338,2024-12-03,304.2265328,302.88435692,304.89762074,300.8710931,55350434.0,748162031.9,1.3206162876008751,-2.013263819999964,1.1139,-0.6603
338,2024-12-04,301.989573,303.77914084,306.91088456,300.8710931,71926095.0,979285444.11,1.9940915805022168,0.894783920000009,1.4474,0.2954
338,2024-12-05,302.43696496,301.76587702,304.00283682,299.97630918,44614940.0,601658601.63,1.325478645066287,-2.01326382000002,0.8978,-0.6627
338,2024-12-06,301.31848506,304.2265328,306.23979662,301.09478908,58489501.0,795283888.94,1.704966641957003,2.460655779999968,1.177,0.8154
338,2024-12-09,304.45022878,303.55544486,306.91088456,302.21326898,46038938.0,626673436.84,1.5441176470588205,-0.6710879399999499,0.9265,-0.2206
338,2024-12-10,310.49002024,303.77914084,312.0558921,303.1080529,89440374.0,1228750295.42,2.9476787030213623,0.2236959800000022,1.7999,0.0737
338,2024-12-11,303.77914084,305.56870868,306.23979662,302.88435692,45679632.0,623235303.11,1.1045655375552206,1.789567839999961,0.9193,0.5891
338,2024-12-12,305.56870868,308.47675642,308.7004524,304.67392476,59773756.0,820226950.01,1.3177159590044056,2.908047740000029,1.2029,0.9517
338,2024-12-13,307.13458054,300.20000516,307.35827652,300.20000516,83872406.0,1133545110.82,2.320522117476437,-8.276751260000026,1.6879,-2.6831
338,2024-12-16,300.20000516,294.60760566,301.54218104,293.48912576,68804655.0,912741136.9,2.682563338301051,-5.592399499999999,1.3846,-1.8629
338,2024-12-17,294.60760566,296.17347752,300.42370114,294.38390968,67237312.0,894171093.52,2.0501138952164024,1.5658718600000157,1.3531,0.5315
338,2024-12-18,297.73934938,296.62086948,300.20000516,295.72608556,45290441.0,602301305.79,1.510574018126884,0.4473919600000045,0.9114,0.1511
338,2024-12-19,294.60760566,296.3971735,297.29195742,293.48912576,42463668.0,561922039.8,1.2820512820512948,-0.2236959800000022,0.8545,-0.0754
338,2024-12-20,296.3971735,296.3971735,297.06826144,292.37064586,44684222.0,589561237.83,1.5849056603773553,0.0,0.8992,0.0
338,2024-12-23,297.73934938,308.25306044,314.96393984,297.73934938,212604572.0,2935190549.01,5.811320754716982,11.855886940000005,4.2785,4.0
338,2024-12-24,306.01610064,308.02936446,313.62176396,304.67392476,123231412.0,1695942850.28,2.9027576197387623,-0.2236959800000022,2.4799,-0.0726
338,2024-12-25,308.02936446,313.174372,315.4113318,308.02936446,152160026.0,2128127360.98,2.396514161220049,5.145007539999995,3.0621,1.6703
338,2024-12-26,312.27958808,311.16110818,312.95067602,308.92414838,77422610.0,1076985728.71,1.2857142857142805,-2.01326382000002,1.5581,-0.6429
338,2024-12-27,316.5298117,310.49002024,316.5298117,306.4634926,99277555.0,1374578818.59,3.2350826743350067,-0.6710879400000067,1.9979,-0.2157
338,2024-12-30,309.14784436,310.9374122,314.2928519,308.7004524,73364705.0,1023581743.85,1.801152737752161,0.4473919600000045,1.4764,0.1441
338,2024-12-31,311.38480416,306.4634926,314.2928519,306.01610064,87359222.0,1210662648.2,2.661870503597131,-4.473919599999988,1.7534,-1.4388
408,2024-01-02,101.120702,103.3103235,104.5444738,100.9614568,11185250.0,290458059.49,3.55169692186268,2.4284892999999954,0.7077,2.4073
408,2024-01-03,102.9520218,104.1861721,104.3852286,102.315041,6582670.0,171581009.7,2.0038535645472173,0.8758485999999976,0.4165,0.8478
408,2024-01-04,104.5842851,107.2914535,107.49051,104.305606,15819863.0,422943634.52,3.056935422239208,3.1052814000000097,1.001,2.9805
408,2024-01-05,107.49051,106.2563597,109.082962,105.7388128,13419192.0,362310244.78,3.116883116883108,-1.0350937999999985,0.8491,-0.9647
408,2024-01-08,106.6544727,106.5748501,108.4857925,106.1369258,12009253.0,322915080.89,2.210565754964408,0.3184904000000017,0.7599,0.2997
408,2024-01-09,106.5350388,107.092397,107.6895665,105.101832,16616694.0,444590460.2,2.4280911468061226,0.5175468999999993,1.0514,0.4856
408,2024-01-10,106.694284,107.1322083,107.9682456,106.4554162,8047628.0,216677175.48,1.412639405204462,0.0398112999999966,0.5092,0.0372
408,2024-01-11,107.1322083,107.5303213,108.7246603,106.3359823,11269498.0,304210660.36,2.2296544035674457,0.398112999999995,0.7131,0.3716
408,2024-01-12,107.6099439,109.082962,109.4014524,107.2914535,11042519.0,301890944.27,1.9622362088115453,1.5526406999999978,0.6987,1.4439
408,2024-01-15,109.082962,106.1767371,109.7995654,106.0573032,12515075.0,338027852.34,3.430656934306569,-2.906224899999998,0.7919,-2.6642
408,2024-01-16,107.0127744,106.4952275,107.092397,104.5444738,10805950.0,287238284.43,2.399700037495313,0.3184904000000017,0.6837,0.3
408,2024-01-17,106.8933405,104.3454173,107.0127744,104.0269269,6417217.0,170137853.51,2.803738317757001,-2.149810200000005,0.406,-2.0187
408,2024-01-18,103.8278704,104.5842851,104.8231529,101.120702,16255440.0,418661393.29,3.5482640213658936,0.2388678000000084,1.0286,0.2289
408,2024-01-19,104.5842851,103.9473043,106.4952275,103.50938,10220023.0,268500362.44,2.854967643700044,-0.6369808000000035,0.6467,-0.6091
408,2024-01-22,103.4695687,100.3642873,104.1065495,99.4884387,10417883.0,266860193.57,4.44274224435082,-3.583016999999998,0.6592,-3.447
408,2024-01-23,100.3642873,101.8771167,102.315041,98.6922127,9222006.0,234154525.97,3.6096786989289913,1.512829400000001,0.5835,1.5073
408,2024-01-24,102.315041,102.315041,103.3103235,99.5680613,8287180.0,211962109.2,3.6733098866744816,0.4379242999999917,0.5244,0.4299
408,2024-01-25,102.8723992,104.4648512,105.5795676,101.6382489,12961973.0,339451115.8,3.8521400778210224,2.149810200000005,0.8202,2.1012
408,2024-01-26,103.8278704,106.1369258,106.9331518,103.6288139,12794570.0,338796845.23,3.163109756097568,1.672074600000002,0.8096,1.6006
408,2024-01-29,105.7786241,101.8771167,106.2165484,101.5984376,11042538.0,286888502.17,4.351087771942982,-4.259809099999998,0.6987,-4.0135
408,2024-01-30,100.8818342,100.722589,102.6335314,100.2050421,6731479.0,171670634.26,2.383743649863223,-1.1545277000000027,0.4259,-1.1333
408,2024-01-31,100.1254195,98.6125901,100.8818342,98.3737223,8913489.0,222154973.53,2.4901185770751018,-2.1099988999999937,0.564,-2.0949
408,2024-02-01,97.3784398,97.7765528,99.2495709,96.4229686,7846727.0,193026929.22,2.866370609608388,-0.836037300000001,0.4965,-0.8478
408,2024-02-02,97.7765528,95.7461765,99.130137,93.158442,11444305.0,277395142.19,6.107491856677536,-2.0303763000000004,0.7241,-2.0765
408,2024-02-05,94.9897618,95.0693844,97.4182511,91.8048578,13059726.0,311204638.22,5.862785862785875,-0.6767921000000001,0.8263,-0.7069
408,2024-02-06,94.2333471,101.0012681,101.8373054,93.7556115,14196416.0,354711647.8,8.500837520938028,5.9318837,0.8983,6.2395
408,2024-02-07,101.0012681,104.9823981,105.101832,100.6031551,12738546.0,332946315.57,4.454079621600322,3.981129999999993,0.806,3.9417
408,2024-02-08,105.3008885,103.907493,106.3757936,102.7927766,13522052.0,355053893.42,3.4129692832764484,-1.0749050999999952,0.8556,-1.0239
408,2024-02-19,104.5046625,105.1416433,105.8582467,102.8325879,12061600.0,316996506.72,2.9118773946360177,1.234150299999996,0.7632,1.1877
408,2024-02-20,104.5046625,105.4203224,105.9776806,104.1065495,8414965.0,222168742.15,1.779628928436198,0.278679100000005,0.5325,0.2651
408,2024-02-21,105.499945,105.1814546,106.8137179,104.5046625,9225991.0,245054939.82,2.190332326283993,-0.2388678000000084,0.5838,-0.2266
408,2024-02-22,104.7833416,107.2516422,107.4108874,104.5046625,9813187.0,260921798.35,2.763058289174866,2.0701876000000112,0.6209,1.9682
408,2024-02-23,107.2914535,110.277301,110.9939044,107.092397,15163189.0,416929271.45,3.6377134372680016,3.025658799999988,0.9594,2.8211
408,2024-02-26,111.1133383,110.7948479,115.45277,110.4763575,15031904.0,425429078.62,4.512635379061368,0.5175468999999993,0.9511,0.4693
408,2024-02-27,110.7152253,110.5957914,111.47164,109.1227733,9359749.0,258712983.62,2.120014372978789,-0.1990564999999975,0.5922,-0.1797
408,2024-02-28,111.073527,109.3218298,112.2280547,109.0033394,9673959.0,268729057.54,2.9157667386609067,-1.2739615999999927,0.6121,-1.1519
408,2024-02-29,109.481075,116.6072977,116.6072977,109.3616411,21517673.0,613089752.01,6.627822286962859,7.2854679,1.3615,6.6642
408,2024-03-01,116.5674864,117.1646559,121.3448424,116.0897508,20070098.0,597803831.06,4.5066575623079554,0.5573581999999959,1.2699,0.478
408,2024-03-04,117.2442785,118.1201271,120.9467294,117.2442785,16643158.0,498033605.52,3.160040774719676,0.9554712000000052,1.0531,0.8155
408,2024-03-05,118.5978627,116.3684299,118.637674,115.3731474,14010917.0,408883167.64,2.7637344118638443,-1.7516972000000095,0.8865,-1.483
408,2024-03-06,115.6120152,117.1248446,118.9561644,114.3778649,10684808.0,313263746.02,3.934314060896339,0.7564147000000077,0.6761,0.65
408,2024-03-07,117.8812593,117.841448,120.2699373,117.3239011,12933009.0,386577799.37,2.51529571719918,0.7166033999999968,0.8183,0.6118
408,2024-03-08,118.1599384,119.035787,120.5486164,117.841448,11369010.0,339453339.78,2.297297297297298,1.1943389999999994,0.7194,1.0135
408,2024-03-11,118.1997497,118.1997497,119.035787,116.0897508,15422676.0,456268852.68,2.474916387959862,-0.836037300000001,0.9759,-0.7023
408,2024-03-12,117.443335,115.45277,118.3988062,114.8157892,14370946.0,418888471.96,3.031323678006061,-2.746979699999997,0.9093,-2.324
408,2024-03-13,115.4925813,115.054657,116.3684299,114.3380536,9808381.0,283450976.96,1.7586206896551728,-0.398112999999995,0.6206,-0.3448
408,2024-03-14,119.4339,118.0405045,123.7335204,117.5627689,24777948.0,752210454.15,5.363321799307966,2.985847499999992,1.5678,2.5952
408,2024-03-15,118.0405045,125.2463498,125.2861611,117.3239011,29444444.0,903470355.88,6.745362563237775,7.205845300000007,1.8631,6.1046
408,2024-03-18,124.6491803,125.3259724,126.0425758,122.8178605,18240144.0,571771303.15,2.574698029243484,0.0796225999999933,1.1541,0.0636
408,2024-03-19,125.3259724,125.1269159,127.8340843,124.2908786,13508367.0,427980658.21,2.8271918678526062,-0.1990564999999975,0.8547,-0.1588
408,2024-03-20,123.813143,124.0520108,125.3259724,122.220691,10758925.0,335888516.38,2.4817053770283133,-1.0749050999999952,0.6808,-0.8591
408,2024-03-21,122.8576718,121.9818232,124.6889916,118.5182401,18458717.0,562276199.45,4.97432605905006,-2.0701876000000112,1.168,-1.6688
408,2024-03-22,120.9865407,115.4925813,122.1410684,114.8556005,19011228.0,559785370.72,5.972584856396868,-6.489241899999996,1.2029,-5.3198
408,2024-03-25,115.0944683,118.2793723,119.9912582,115.0944683,16068393.0,477465223.66,4.23991726990693,2.786791000000008,1.0167,2.413
408,2024-03-26,118.2793723,118.0405045,118.9959757,116.3286186,8113725.0,239613649.67,2.255132951868061,-0.2388678000000084,0.5134,-0.202
408,2024-03-27,118.239561,118.8765418,120.8272955,117.3239011,11933955.0,357989632.36,2.967959527824625,0.836037300000001,0.7551,0.7083
408,2024-03-28,119.1552209,118.4386175,120.9467294,117.5627689,11273207.0,337172475.13,2.846617548559947,-0.4379242999999917,0.7133,-0.3684
408,2024-03-29,118.637674,125.5250289,126.4008775,118.637674,21935124.0,681933240.27,6.554621848739497,7.086411399999989,1.3879,5.9832
408,2024-04-01,124.211256,126.1620097,127.1174809,123.813143,16354860.0,515484171.97,2.632413574373618,0.6369808000000035,1.0348,0.5075
408,2024-04-02,126.1620097,126.7193679,128.4710651,125.6842741,11233833.0,358653972.85,2.2088987062164787,0.5573581999999959,0.7108,0.4418
408,2024-04-03,127.2767261,132.8104968,134.0446471,126.7193679,24687701.0,813511753.11,5.78071002199183,6.091128900000015,1.5621,4.8068
408,2024-04-08,133.367855,132.4920064,135.6769104,131.6957804,18594294.0,626057142.6,2.997601918465233,-0.3184904000000017,1.1765,-0.2398
408,2024-04-09,131.4967239,128.988612,132.1337047,128.6701216,12272898.0,400888132.36,2.614182692307709,-3.503394400000019,0.7766,-2.6442
408,2024-04-10,129.2274798,129.4265363,131.6161578,127.4359713,12158178.0,395195411.57,3.240740740740734,0.4379243000000201,0.7693,0.3395
408,2024-04-11,123.7733317,126.2814436,129.9440832,123.7733317,19322419.0,616259301.31,4.767763764995381,-3.1450927000000064,1.2226,-2.43
408,2024-04-12,126.5601227,127.7146504,129.3469137,125.5250289,9338369.0,299115348.79,3.026481715006299,1.4332067999999936,0.5909,1.1349
408,2024-04-15,126.9184244,128.7895555,129.6255928,126.201821,9408445.0,302558694.07,2.680798004987529,1.0749051000000094,0.5953,0.8416
408,2024-04-16,123.41503,115.9305056,125.1667272,115.9305056,53192665.0,1591721634.28,7.171561051004631,-12.859049900000002,3.3657,-9.9845
408,2024-04-17,115.1740909,115.054657,117.841448,113.3825824,27322984.0,791899400.84,3.846153846153842,-0.8758485999999976,1.7288,-0.7555
408,2024-04-18,116.1295621,121.026352,121.5837102,115.2935248,22620085.0,677617476.5,5.467128027681659,5.971694999999997,1.4313,5.1903
408,2024-04-19,123.0291447,125.80854066,127.15736517,122.2116753,18817691.0,578530193.44,4.086457277946647,4.782195990000005,1.1907,3.9514
408,2024-04-22,125.39980596,121.31245896,126.46251618,120.61760997,14644435.0,441871616.13,4.645873944119551,-4.496081700000005,0.9266,-3.5737
408,2024-04-23,120.78110385,115.01794458,121.06721814,114.69095682,16764398.0,476960175.35,5.256064690026952,-6.294514379999995,1.0608,-5.1887
408,2024-04-24,114.60920988,114.93619764,115.50842622,113.95523436,9842119.0,275692701.22,1.350390902629707,-0.0817469400000021,0.6228,-0.0711
408,2024-04-25,114.8544507,116.03978133,118.16520177,114.32309559,8876745.0,252879380.66,3.342816500711239,1.1035836899999936,0.5617,0.9602
408,2024-04-26,116.0806548,116.65288338,117.3068589,115.2631854,9893815.0,281482409.47,1.761183515322294,0.6131020500000091,0.626,0.5284
408,2024-04-29,116.85725073,116.97987114,118.32869565,114.8544507,12272027.0,349738103.35,2.978276103714085,0.3269877599999944,0.7765,0.2803
408,2024-04-30,117.10249155,117.87908748,120.1680018,115.38580581,12993233.0,376702780.23,4.088050314465414,0.8992163399999953,0.8221,0.7687
408,2024-05-06,118.49218953,117.87908748,119.06441811,114.0369813,15359798.0,436790222.88,4.264909847434129,0.0,0.9719,0.0
408,2024-05-07,117.79734054,117.51122625,119.55489975,116.85725073,11574774.0,334553894.57,2.288488210818308,-0.3678612299999884,0.7324,-0.3121
408,2024-05-08,117.42947931,115.46755275,117.42947931,115.38580581,6736394.0,191268512.62,1.7391304347826182,-2.0436735000000112,0.4262,-1.7391
408,2024-05-09,115.2631854,117.06161808,118.49218953,115.2631854,9394400.0,268396495.29,2.796460176991157,1.5940653300000065,0.5944,1.3805
408,2024-05-10,116.97987114,115.22231193,118.533063,114.56833641,12098115.0,341602672.3,3.3868715083798864,-1.8393061499999988,0.7655,-1.5712
408,2024-05-13,114.65008335,114.89532417,115.2631854,112.56553638,9821661.0,274584272.66,2.341255764455481,-0.3269877600000086,0.6215,-0.2838
408,2024-05-14,115.87628745,117.18423849,118.45131606,115.54929969,12188495.0,349727085.8,2.5257915332621828,2.2889143200000035,0.7712,1.9922
408,2024-05-15,116.93899767,116.65288338,117.67472013,114.81357723,7946784.0,226057923.88,2.441576560865008,-0.5313551099999927,0.5028,-0.4534
408,2024-05-16,118.90092423,116.61200991,120.12712833,116.4893895,12360801.0,358509359.72,3.1184302733006337,-0.0408734700000081,0.7821,-0.035
408,2024-05-17,116.4893895,115.91716092,117.10249155,114.24134865,8476158.0,239009055.17,2.4535576586049688,-0.694848989999997,0.5363,-0.5959
408,2024-05-20,119.26878546,119.59577322,121.76206713,118.16520177,18172607.0,533131501.67,3.102961918194649,3.6786122999999975,1.1499,3.1735
408,2024-05-21,119.59577322,117.38860584,119.84101404,116.53026297,10952932.0,315119850.67,2.768284347231724,-2.2071673800000013,0.693,-1.8455
408,2024-05-22,116.81637726,110.7671037,117.34773237,110.358369,26008439.0,717086183.08,5.95403899721449,-6.62150213999999,1.6457,-5.6407
408,2024-05-23,109.29565878,107.74246692,109.29565878,107.25198528,17080521.0,452439293.28,1.845018450184499,-3.0246367800000087,1.0808,-2.7306
408,2024-05-24,108.43731591,109.62264654,110.56273635,107.94683427,8764111.0,234903816.01,2.42792109256449,1.880179620000007,0.5545,1.7451
408,2024-05-27,109.74526695,109.74526695,111.05321799,108.80517714,8673169.0,232870066.8,2.0507084265473483,0.1226204099999961,0.5488,0.1119
408,2024-05-28,110.64448329,108.96867102,110.97147105,108.7234302,7069600.0,190352064.0,2.048417132216024,-0.7765959299999992,0.4473,-0.7076
408,2024-05-29,108.68255673,110.68535676,111.66632004,108.64168326,8957262.0,241979590.29,2.775693923480878,1.7166857400000026,0.5668,1.5754
408,2024-05-30,110.03138124,108.27382203,111.38020575,108.11032815,7018295.0,187754843.75,2.9542097488921724,-2.41153473,0.4441,-2.1787
408,2024-05-31,107.9059608,106.63888323,108.11032815,106.43451588,11898206.0,312014398.81,1.5477538693846682,-1.6349388000000005,0.7529,-1.51
408,2024-06-03,106.63888323,106.18927506,107.00674446,105.0448179,8867966.0,230207038.52,1.839785358374852,-0.4496081700000047,0.5611,-0.4216
408,2024-06-04,106.39364241,106.6797567,107.53809957,105.53529954,7130903.0,185974570.95,1.886066204772905,0.4904816399999987,0.4512,0.4619
408,2024-06-05,105.73966689,104.02298115,105.73966689,103.77774033,10857680.0,277484578.68,1.83908045977011,-2.656775549999992,0.687,-2.4904
408,2024-06-06,104.6360832,104.67695667,106.47538935,104.2273485,10106051.0,259980874.54,2.1611001964636496,0.6539755199999888,0.6395,0.6287
408,2024-06-07,105.82141383,104.88132402,106.59800976,104.34996891,7527297.0,193831951.44,2.147598594299098,0.2043673499999982,0.4763,0.1952
408,2024-06-11,104.34996891,103.49162604,104.6360832,102.96027093,6357195.0,161124423.52,1.597817614964934,-1.389697979999994,0.4022,-1.325
408,2024-06-12,103.04201787,103.49162604,104.34996891,102.5924097,7285280.0,184176294.9,1.698262243285937,0.0,0.461,0.0
408,2024-06-13,103.61424645,101.93843418,103.69599339,101.57057295,5856733.0,146660324.7,2.053712480252764,-1.5531918599999983,0.3706,-1.5008
408,2024-06-14,101.97930765,103.45075257,104.59520973,101.97930765,9182966.0,233033962.1,2.5661587810745767,1.5123183900000043,0.581,1.4836
408,2024-06-17,103.20551175,102.96027093,103.73686686,101.69319336,6001800.0,150724019.89,1.9755037534571425,-0.4904816400000129,0.3798,-0.4741
408,2024-06-18,102.79677705,102.5924097,103.73686686,102.183675,4246399.0,106781832.42,1.5085351329892938,-0.3678612299999884,0.2687,-0.3573
408,2024-06-19,102.96027093,102.26542194,103.94123421,102.10192806,5377230.0,135368910.48,1.792828685258963,-0.3269877600000086,0.3402,-0.3187
408,2024-06-20,102.75590358,101.93843418,104.10472809,101.85668724,7851605.0,198060300.88,2.198241406874496,-0.3269877599999944,0.4968,-0.3197
408,2024-06-21,101.85668724,101.08009131,102.87852399,100.30349538,9715582.0,240674562.11,2.5260625501202925,-0.8583428700000013,0.6147,-0.842
408,2024-06-24,100.22174844,100.22174844,101.28445866,99.52689945,6607300.0,162075324.0,1.7387788111605302,-0.8583428700000013,0.4181,-0.8492
408,2024-06-25,99.77214027,98.87292393,100.9574709,98.38244229,8237273.0,199434522.3,2.569331158238177,-1.34882451,0.5212,-1.3458
408,2024-06-26,98.87292393,100.5487362,100.67135661,96.70663002,9618585.0,232484596.65,4.009921455146753,1.6758122699999944,0.6086,1.6949
408,2024-06-27,100.05825456,98.30069535,100.63048314,97.85108718,7430399.0,179277175.97,2.764227642276425,-2.248040849999996,0.4702,-2.2358
408,2024-06-28,98.17807494,98.38244229,98.75030352,97.19711166,8205649.0,197208054.84,1.5800415800415784,0.0817469400000021,0.5192,0.0832
408,2024-07-01,100.75310355,107.21111181,107.41547916,100.67135661,24224686.0,616534666.41,6.855006231823848,8.828669520000005,1.5328,8.9738
408,2024-07-02,106.271022,102.42891582,106.6797567,101.44795254,19890609.0,502199710.46,4.8799085017155885,-4.782195990000005,1.2586,-4.4605
408,2024-07-03,102.02018112,100.1400015,102.91939746,98.75030352,15036266.0,367735612.22,4.070231444533117,-2.2889143200000035,0.9514,-2.2346
408,2024-07-04,102.14280153,102.63328317,104.43171585,102.10192806,15334866.0,386127996.48,2.326530612244896,2.493281670000002,0.9703,2.4898
408,2024-07-05,102.79677705,104.43171585,104.67695667,101.3662056,10999146.0,277906619.12,3.225806451612898,1.7984326800000048,0.696,1.7523
408,2024-07-08,104.51346279,103.36900563,106.35276894,102.75590358,13238076.0,339431988.55,3.4442270058708506,-1.0627102199999996,0.8376,-1.0176
408,2024-07-09,103.49162604,102.63328317,103.53249951,100.09912803,13195286.0,328660933.02,3.321470937129292,-0.7357224600000052,0.8349,-0.7117
408,2024-07-10,102.183675,100.01738109,104.06385462,100.01738109,13576937.0,339813271.1,3.942652329749104,-2.615902079999998,0.8591,-2.5488
408,2024-07-11,100.9574709,103.61424645,104.2273485,99.7312668,14822902.0,371348059.82,4.495300367797308,3.596865359999996,0.9379,3.5962
408,2024-07-12,102.91939746,100.75310355,103.57337298,100.34436885,13593012.0,336496348.58,3.116370808678508,-2.86114289999999,0.8601,-2.7613
408,2024-07-15,100.5487362,101.16183825,101.69319336,99.85388721,7554400.0,186753449.52,1.8255578093306275,0.4087346999999965,0.478,0.4057
408,2024-07-16,100.42611579,100.18087497,101.3662056,99.3225321,7709617.0,188774560.44,2.020202020202017,-0.9809632799999974,0.4878,-0.9697
408,2024-07-17,100.5487362,96.74750349,100.71223008,96.66575655,11798952.0,281686006.17,4.039167686658507,-3.433371480000005,0.7466,-3.4272
408,2024-07-18,96.4613892,98.05545453,98.13720147,95.15343816,8041435.0,190140156.17,3.0840726658217155,1.307951040000006,0.5088,1.3519
408,2024-07-19,96.25702185,96.99274431,97.31973207,94.17247488,9033589.0,211802575.8,3.209670696123389,-1.0627102199999996,0.5716,-1.0838
408,2024-07-22,96.66575655,95.19431163,97.76934024,94.62208305,9105344.0,212771590.46,3.2448377581121,-1.7984326800000048,0.5761,-1.8542
408,2024-07-23,95.43955245,91.22958504,95.43955245,91.22958504,10103902.0,229228100.63,4.42249892657792,-3.964726589999998,0.6393,-4.1649
408,2024-07-24,91.27045851,89.63551971,91.72006668,88.6954299,9145366.0,200994388.38,3.315412186379937,-1.5940653300000065,0.5787,-1.7473
408,2024-07-25,88.49106255,89.63551971,90.08512788,87.4692258,10054757.0,217772479.3,2.918376652986774,0.0,0.6362,0.0
408,2024-07-26,89.921634,92.41491567,93.55937283,89.921634,11875991.0,268015791.74,4.05836753305974,2.779395960000002,0.7514,3.1008
408,2024-07-29,93.72286671,92.25142179,94.49946264,91.59744627,9016060.0,204256556.57,3.140203449800971,-0.1634938800000043,0.5705,-0.1769
408,2024-07-30,91.63831974,92.16967485,92.53753608,90.53473605,6130417.0,137105828.45,2.1710234824988803,-0.0817469399999879,0.3879,-0.0886
408,2024-07-31,92.3740422,94.008981,94.008981,91.47482586,9771692.0,222562426.92,2.749445676274956,1.8393061499999988,0.6183,1.9956
408,2024-08-01,94.78557693,93.51849936,96.78837696,93.31413201,11314666.0,262204100.98,3.695652173913042,-0.4904816399999987,0.7159,-0.5217
408,2024-08-02,92.3740422,93.23238507,94.13160141,92.08792791,6822619.0,155331060.24,2.1853146853146823,-0.2861142900000004,0.4317,-0.3059
408,2024-08-05,92.33316873,90.3303687,93.84548712,89.5128993,10826613.0,241410568.49,4.647084612012275,-2.902016370000013,0.685,-3.1127
408,2024-08-06,90.82085034,90.49386258,91.02521769,89.79901359,7136426.0,157675568.94,1.3574660633484206,0.1634938800000043,0.4516,0.181
408,2024-08-07,90.45298911,90.24862176,90.49386258,89.18591154,3879276.0,85425058.95,1.4453477868111926,-0.2452408199999922,0.2455,-0.271
